기준년도,기준월,행정동_코드,행정동_코드_명,소득_총금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액
2023,7,11500535,등촌3동,3403390,7,3173199333,567063333,9017333,42128333,1135894667,32872667,196260333,43900333,192396667,217739667,735926000
2023,7,11500605,가양3동,3047051,7,201912667,84616333,1128667,1268000,31271667,7370000,10245000,463667,26688667,12143667,26717000
2023,7,11470620,신정1동,5046256,9,1576910333,333122667,27541333,133917000,184146000,193793333,134451333,58284000,61103667,47703000,402848000
2023,7,11470590,신월4동,2639083,6,910203333,154009000,9861667,4539333,119136333,203962000,55935333,47501667,18211333,22631000,274415667
2023,7,11470580,신월3동,2152244,5,860263000,169494333,6025333,2114000,69500667,433480333,16557333,16962000,15302000,26204667,104622333
2023,7,11440680,합정동,3195027,7,3418412000,678210000,115398333,99488333,279630667,44289667,50133667,186414000,266271667,196395000,1502180667
2023,7,11440700,망원2동,2912810,6,1264642333,474057000,16097333,28407000,64166000,51843000,51088333,44272000,122295667,49836000,362580000
2023,7,11380520,불광1동,3182963,7,2376048333,495806000,43830667,185932667,683898667,6189333,103550667,99928333,168164333,139376667,449371000
2023,7,11380551,갈현1동,2481200,6,1803993000,283421667,29883000,1913333,308325667,4812667,53616667,252318000,80069333,69251000,720381667
2023,7,11320681,쌍문4동,2968285,6,633285667,338415000,5353000,20160000,54827000,0,94915667,725333,36750333,9006000,73133333
2023,7,11305575,삼각산동,3734477,7,976296667,401547333,6978000,2026000,107227000,519333,119289000,9704333,43718333,64558000,220729333
2023,7,11305590,번1동,2303972,5,2276374667,317050333,69528333,11231667,578385333,97072333,72376000,77281000,246767333,203403333,603279000
2023,7,11290705,종암동,3381883,7,2160813333,791243333,10696000,17890000,277260000,172183667,130808000,38543333,121369000,67223333,533596667
2023,7,11590550,상도3동,2575897,6,1636883667,873629667,49665000,11000333,129497000,52662667,30598333,21627667,83427667,50235667,334539667
2023,7,11260690,신내2동,3060535,7,1301657667,627985333,11911333,4803667,122941333,16256667,159514000,18019667,56893000,57581333,225751333
2023,7,11590680,신대방2동,3340157,7,35256699667,572568000,6965333,317778667,1564583000,31675951333,54632667,24142667,106356000,277708667,656013333
2023,7,11650580,반포3동,6140775,9,1645704000,159965667,159000333,62476000,281688333,12981000,318592333,16928667,261681333,35798333,336592000
2023,7,11290525,성북동,3470748,7,1196085000,332673000,46954000,44922667,117813333,4145000,89975000,10952000,52918333,63383333,432348333
2023,7,11290555,삼선동,3057377,7,2019288667,762098667,30718333,18587333,256686667,59931667,96034667,80820000,83877667,48206333,582327333
2023,7,11260620,묵1동,3120718,7,1566869000,390411333,39789000,16090333,404511333,16504333,70797667,60333333,74789333,76800333,416842000
2023,7,11230720,휘경1동,2722774,6,1304220667,428886667,17815333,73139000,188247667,21843000,30584333,26766667,101199333,97457000,318281667
2023,7,11230660,장안2동,2920490,6,3327120000,1054656333,61507000,61745000,442237667,60625667,341904000,148708333,139082667,67957333,948696000
2023,7,11230600,답십리1동,3538405,7,1556799667,546230000,21889000,70462000,222672333,16246333,135372667,29130667,98460333,32142667,384193667
2023,7,11215750,중곡2동,2555101,6,1218224667,294372333,21611000,22448000,206270333,38288000,67101333,39831000,96729667,46627333,384945667
2023,7,11215860,구의2동,2948328,6,1542862667,528187000,26985000,11543000,168268333,30030667,62026333,46306667,138076000,83519333,447920333
2023,7,11200520,왕십리2동,3474994,7,680685333,164358333,19763000,51917333,157151000,993667,40429333,16571333,40754333,46630333,142116667
2023,7,11200650,성수1가1동,3870717,8,1171687000,293529667,57377000,10975000,119261667,70353667,47939667,37670667,97336333,59056000,378187333
2023,7,11200550,사근동,3099614,7,1935085667,410703000,3729000,715667,162323667,8223000,14779333,205856333,114210000,144585667,869960000
2023,7,11170580,효창동,3523201,7,339747667,150173000,2114667,3272667,59983667,3245333,29341000,0,25017000,7722333,58878000
2023,7,11170625,한강로동,4948344,9,11099597000,1071675667,56509333,3035280333,529290333,299083667,63720000,213850000,1639124333,330055000,3861008333
2023,7,11110700,숭인1동,2868519,6,258374333,133701333,683000,1659333,45388000,1405333,9406000,3687000,1897333,12687333,47859667
2023,7,11740570,암사1동,2852157,6,2050776667,957861667,45144333,22099333,247698000,135227667,59050667,60499000,48383000,53743667,421069333
2023,7,11710710,잠실6동,5237775,9,8704561667,1036339333,108402333,13568667,2135011000,105871667,57680667,10217667,3746623000,293032000,1197815333
2023,7,11710690,잠실4동,6007987,9,525862667,154840333,7092000,644333,170930000,245667,70708333,4421000,16255667,30619667,70105667
2023,7,11710566,오륜동,6095160,9,922819333,366210667,23531333,1064667,54265667,6950333,66689000,7402667,168906333,36457333,191341333
2023,7,11710531,거여1동,2789100,6,638848333,173702000,3936333,11727333,87322333,28641000,42733000,48461333,39410000,32335333,170579667
2023,7,11710620,가락본동,3521561,7,2911823333,442348000,56696333,33909000,644887667,90287667,54348000,173765000,266490333,103338000,1045753333
2023,7,11680750,수서동,3847379,8,31731213000,330487333,22463667,17520333,586292667,7186387000,16191333,21865667,22995662333,54495667,499847000
2023,7,11650620,방배3동,4681587,8,1302427000,180602333,9637333,12314333,775094000,40112333,53900667,3012333,40724333,34196333,152833000
2023,7,11650600,방배1동,4069239,8,2251073333,704046667,18779333,59205667,457964667,60968667,135235667,47231000,117148667,161589667,488903333
2023,7,11620575,행운동,2889475,6,2127633667,800721333,68654000,20275000,396026000,9814667,98512333,67327333,102001667,65820333,498481000
2023,7,11230750,이문2동,3137841,7,541807667,242281667,4092333,1506000,79330333,30064000,42363000,16776333,17258000,13416667,94719333
2023,7,11680740,일원2동,4553185,8,485435333,206484667,4719333,4304000,74167667,39772667,29676333,2458667,34250333,9539000,80062667
2023,7,11215820,자양1동,2745988,6,2088697667,671375000,57345667,16559333,522574000,47366000,61152667,39514000,79042667,88146000,505622333
2023,7,11590620,사당1동,2855173,6,2995948667,654563333,61622000,17288333,464572667,118126667,57259333,99379000,153986333,114387667,1254763333
2023,7,11560515,영등포본동,3286751,7,1275933667,505881667,24665333,9128000,141960000,100122333,37043333,25818000,77917000,53235667,300162333
2023,7,11560630,신길1동,2780044,6,1376278667,350207333,18444667,7526333,380875000,188733667,31189333,18618000,79876667,32449333,268358333
2023,7,11530530,구로2동,2453690,6,4335593667,435619333,28324000,192645333,2795008000,141404333,12073667,52121667,110003333,35244000,533150000
2023,7,11530750,개봉2동,3068971,7,1155895667,359977667,9744000,19756000,238934000,6183667,85046000,39840333,37245000,45641000,313528000
2023,7,11500570,화곡4동,2423768,5,1537043667,362104000,36465333,80912000,190318667,294082000,30915667,51969000,112875667,53250667,324150667
2023,7,11500630,방화1동,3407916,7,2427378667,716581000,23581333,30657333,352824000,194118000,236601667,45678333,180261000,91319333,555756667
2023,7,11500611,발산1동,3192517,7,8278817333,1408742333,36376333,52497333,2911329333,1617841333,524144667,16011667,383071000,269076000,1059727333
2023,7,11470640,신정3동,3158844,7,1697724667,563948333,26448000,14588667,457986667,43284667,153760667,29777333,122601667,49004000,236324667
2023,7,11470611,신월7동,2343943,5,706231667,344882333,9924667,10517000,47717667,35273333,19192333,22575000,37278333,26699333,152171667
2023,7,11590540,상도2동,3826699,8,1497515000,455563667,12381667,41668667,328646667,33366333,116335000,44470667,76298000,66326667,322457667
2023,7,11470570,신월2동,2727225,6,899355333,413379333,10611333,10014000,176302667,48008000,44935667,5363333,33281333,19664333,137795333
2023,7,11440730,성산2동,3521472,7,2844123667,1825765667,21069333,19574000,121294000,75190667,129126000,24582667,134155000,167223667,326142667
2023,7,11440720,성산1동,2814646,6,1280011333,333394667,12467667,53556667,121644333,199049667,70552000,26060000,94549667,21949000,346787667
2023,7,11440565,공덕동,4047702,8,1812786000,414850333,18325000,44208667,271458667,12732333,73427667,63084667,267642000,109670667,537386000
2023,7,11410565,충현동,3210231,7,1242057333,286916667,16049333,12439000,144126333,12244667,24552000,39757333,178922333,58108667,468941000
2023,7,11410615,연희동,3383749,7,16120136000,694394333,96608000,49639667,13931946333,210368000,76483333,44441000,166730000,82070333,767455000
2023,7,11410700,남가좌2동,3237719,7,1670049333,664383000,22941667,21620333,175699667,25038333,121430333,38703000,111090667,100093333,389049000
2023,7,11380600,응암3동,2360910,5,2256416000,894950000,61395667,19760667,228066333,110232000,51609333,160957000,65674667,64889667,598880667
2023,7,11380580,응암1동,2726133,6,2167646000,386537000,20877000,38375667,656335667,5596667,210431667,62048667,148084000,140101333,499258333
2023,7,11380530,불광2동,2396457,5,1552180000,547647667,27755667,30951000,247079333,174065333,56079000,20826667,69790667,52534000,325450667
2023,7,11350621,중계1동,4623227,8,1557373333,271669667,17722333,35372333,142051000,22865333,636033333,6009333,100719667,26438333,298492000
2023,7,11440710,연남동,2980162,6,2774893333,620230333,87075000,27706667,36615667,15693333,30636667,154726000,71935333,73611000,1656663333
2023,7,11590670,신대방1동,3845094,8,928117667,335404667,12326667,588333,92116333,64986333,42946000,21625333,104400333,46578667,207145000
2023,7,11620585,낙성대동,3225725,7,3065692667,326279333,22043667,1571333,548090667,84175000,23718333,193097000,139645667,140874333,1586197333
2023,7,11620695,신림동,2434279,5,2933919000,597812667,59500333,58367333,561939000,27481000,17868667,301976000,275322333,180354000,853297667
2023,7,11290620,정릉1동,3341356,7,539785333,182608333,1514000,4739000,47656000,55434333,47955333,9582667,24703667,15350667,150241333
2023,7,11260565,면목본동,2336892,5,1518487333,484414333,52925000,37477667,215084333,20299667,31957000,74555667,74476667,46722667,480574333
2023,7,11215760,중곡3동,2390961,5,836753667,208655333,9211000,32771000,122644000,151752667,26473667,36208000,42769000,45646000,160623000
2023,7,11215780,능동,2846023,6,2102312000,288659333,10421000,140530333,322413667,482890667,24778667,79630667,132683333,20555333,599749000
2023,7,11215810,광장동,5284540,9,1678525333,611601333,24155000,2960000,134229333,98587667,174987333,27553667,103909000,61052667,439489333
2023,7,11200720,송정동,2566462,6,287933667,80891333,19548000,4841667,38990667,73110333,3535333,5968333,21179000,4666667,35202333
2023,7,11170660,이태원2동,3261019,7,709354667,174304333,73493333,23607000,19869000,26565667,2161667,46290333,52447000,20443333,270173000
2023,7,11170640,이촌2동,3596083,7,148960667,78597000,5037333,1790333,801333,26236667,6743333,1288333,1280667,561333,26624333
2023,7,11170630,이촌1동,5974291,9,953366000,316634000,17417000,2230333,134258667,845333,60382000,21141667,47754000,68916000,283787000
2023,7,11170570,원효로2동,3817026,8,400427667,92507000,6703000,20589333,12541667,75541667,37930000,11620667,28836667,5395667,108762000
2023,7,11140670,황학동,3247840,7,1413122000,365374333,12915000,142421667,214626333,26248000,8027000,41333333,105427667,36979667,459769000
2023,7,11140605,을지로동,3082514,7,60391707333,441765333,45058667,75207333,296774000,492200333,23499000,380143333,57302795333,15624000,1318640000
2023,7,11110680,창신2동,2112817,5,374587333,120855667,2513667,7851333,58830667,1273333,1073333,5132667,8594667,8204000,160258000
2023,7,11110530,사직동,5007768,9,18475459333,581647333,168705333,3455667,585768000,339976667,57218000,132604000,537907333,14046169667,2022007333
2023,7,11110570,무악동,5136717,9,875733333,100834000,244667,5333,667132333,824000,20190333,6863333,11341667,16090667,52207000
2023,7,11740580,암사2동,3688535,7,986206667,182356000,5602333,14137000,178306000,40540000,70198000,10172667,80030333,41506333,363358000
2023,7,11710520,풍납2동,3891704,8,1812724000,392488000,5540333,3923333,973970667,63083000,60975667,11882333,109898667,19427000,171535000
2023,7,11710650,잠실본동,3079387,7,6054108333,1086376667,33669667,55610000,1324071667,553506000,251924667,373882000,365373667,200258333,1809435667
2023,7,11710632,가락2동,3910198,8,2161197667,611767000,17539333,13038000,481416000,123299333,150776333,35605000,113618667,111095333,503042667
2023,7,11680640,역삼1동,3607265,7,423715919667,2683909667,1027329000,1015534333,9638582000,220044667,1813023667,964055333,342661317667,57123492333,6568631000
2023,7,11680700,세곡동,3885403,8,2029441667,565966333,14181333,30237667,224575000,350933333,234917000,18571000,110990333,87980333,391089333
2023,7,11680630,대치4동,4101144,8,18521963333,758944000,56814667,53593000,848874000,366517667,1977152333,221270333,413369333,11995063000,1830365000
2023,7,11650550,반포본동,5583021,9,189806000,11299667,12466000,1337667,1300000,4091000,120338333,0,14466000,2241333,22266000
2023,7,11350570,월계2동,2728093,6,571434333,228232000,3790000,2047333,53910333,0,141883667,3908000,10836667,25767667,101058667
2023,7,11290640,정릉3동,2482564,6,732081333,260563000,5695333,9988333,24350333,41048000,52787667,26728333,40415667,17528667,252976000
2023,7,11320690,방학1동,2895702,6,3073276333,1327724000,35476000,64726000,264226667,439579667,73258667,86259333,109231667,98916667,573877667
2023,7,11305600,번2동,2308539,5,352075333,107383333,3123667,6725000,48257000,81948000,8502333,1083000,52363333,5313667,37376000
2023,7,11620725,조원동,2523192,6,1835197000,338272333,34050333,36610667,285405000,40979667,21486000,172257000,114481333,173413333,618241333
2023,7,11620765,미성동,2676537,6,1389239333,374038667,71719667,34272667,221201333,127368000,80988667,67429000,70088333,71827667,270305333
2023,7,11590605,흑석동,4224946,8,3295830000,518092333,19014000,12572667,1686423000,90033000,98485333,51868667,117419333,71838333,630083333
2023,7,11590660,대방동,3524765,7,2129539667,571772667,25713000,6894000,261716000,162562333,248044000,70594667,157620000,118154667,506468333
2023,7,11545690,시흥3동,2516251,6,566212000,134632333,2363000,19815333,15590000,255986000,9169333,18318333,11355000,8826667,90156000
2023,7,11545610,독산1동,3000453,7,3192468667,986362333,30299333,83695000,684221000,318727333,103163333,84439667,168543000,122095333,610922333
2023,7,11500560,화곡3동,3132782,7,1514371667,284952000,34502333,6676000,337926000,3112333,104226000,80795000,110750333,61786333,489645333
2023,7,11470680,신정7동,4094404,8,1667688333,517083333,5790667,7683000,441153000,162948000,166023000,5015333,53969333,28278000,279744667
2023,7,11470650,신정4동,2609700,6,3242975000,644494000,53056667,57962333,657866000,132674000,260650667,132775000,218164000,156741000,928591333
2023,7,11470600,신월5동,2615553,6,1138176000,185722333,4252667,24843000,118969333,373903333,35538667,30603000,78600000,42385000,243358667
